mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num
1153470	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	ICEBERG	731
1155365	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	PERCH	1048
1156231	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	HAWK	692
1160489	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	CLIMBER	323
1161475	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	LEADER	807
1162454	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	MARKER	870
1167112	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	CATTLE	261
1168439	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	JUDGE	761
1170076	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	KITCHEN	778
1171165	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	DINER	467
1173343	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	WOMAN	1620
1174926	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	TWIG	1527
1176496	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	MATTRESS	879
1177539	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	SILK	1307
1179540	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	GIRL	637
1180776	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	MILK	895
1182003	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	OYSTER	995
1183390	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	BOX	159
1184391	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	6	STAMP	1370
1228226	DISTRACTOR	n/a	LTP122	ltpFR2	4	7	n/a	n/a
1253178	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CASHIER	254
1255948	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	BUTCHER	203
1258533	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	DRINK	498
1261268	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	SCOTCH	1251
1263953	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CHEST	295
1266439	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	DIME	466
1268939	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	RADISH	1158
1271676	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	GAZELLE	628
1274129	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	WASHER	1592
1276829	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CRITIC	410
1279585	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	RACKET	1155
1282268	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	UMPIRE	1535
1284735	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CASHEW	253
1287155	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	GLOBE	641
1289640	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	ACTOR	5
1292309	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	UNCLE	1536
1295012	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	BANK	83
1297665	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	TOMBSTONE	1478
1300132	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	RAZOR	1171
1302848	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	HATCHET	691
1305523	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	ATLAS	53
1308138	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	BACKBONE	66
1310956	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	HORNET	718
1313375	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	TEACHER	1440
1316142	DISTRACTOR	n/a	LTP122	ltpFR2	4	7	n/a	n/a
1340810	REC_START	n/a	LTP122	ltpFR2	4	7	n/a	n/a
1346453	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CASHIER	254
1348708	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	DIME	466
1349910	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	ATLAS	53
1351143	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	GLOBE	641
1354003	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	BUTCHER	203
1355171	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	DRINK	498
1356079	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	SCOTCH	1251
1358051	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CHEST	295
1360554	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	WASHER	1592
1361843	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	TURNIP	1521
1363199	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CASHEW	253
1367420	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	CRITIC	410
1368747	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	ACTOR	5
1370298	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	UNCLE	1536
1374141	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	RACKET	1155
1375417	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	UMPIRE	1535
1377813	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	7	GAZELLE	628
1431232	DISTRACTOR	n/a	LTP122	ltpFR2	4	8	n/a	n/a
1456432	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	TABLET	1427
1459065	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	TRUCK	1512
1461671	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	CLAMP	316
1464124	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	HIGHWAY	707
1466606	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	JEANS	752
1469109	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	FLEET	578
1471843	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	CYCLONE	431
1474613	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	COUNTRY	388
1477266	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	LONDON	843
1479850	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	LIPSTICK	829
1482437	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PISTOL	1075
1485255	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	BRIEFCASE	175
1487774	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PARROT	1015
1490577	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	GREASE	660
1493246	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	IGLOO	734
1495963	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	TRANSPLANT	1496
1498765	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	SHOVEL	1295
1501370	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	LILY	821
1503803	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	RUG	1215
1506456	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	CEILING	265
1509057	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PISTON	1076
1511710	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PIZZA	1079
1514311	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	GARLIC	624
1517130	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	HEART	697
1519638	DISTRACTOR	n/a	LTP122	ltpFR2	4	8	n/a	n/a
1544700	REC_START	n/a	LTP122	ltpFR2	4	8	n/a	n/a
1548141	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	TRUCK	1512
1548903	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	HIGHWAY	707
1549824	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	FLEET	578
1551209	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	TABLET	1427
1552093	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	CLAMP	316
1553649	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	COUNTRY	388
1556028	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	LONDON	843
1557626	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	CYCLONE	431
1560300	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	JEANS	752
1561314	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	LIPSTICK	829
1562365	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PISTOL	1075
1563762	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	BRIEFCASE	175
1565132	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PARROT	1015
1570860	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	IGLOO	734
1571874	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	TRANSPLANT	1496
1573232	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	LILY	821
1574850	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	RUG	1215
1575799	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	CEILING	265
1577611	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PIZZA	1079
1578855	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	GARLIC	624
1600771	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	PISTON	1076
1604223	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	8	GREASE	660
1621226	REST_REWET	n/a	LTP122	ltpFR2	4	8	n/a	n/a
1914009	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	YACHT	1629
1916817	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	TART	1436
1919550	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	COWBOY	395
1922268	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	ARM	38
1925004	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BABY	64
1927540	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	SKILLET	1317
1929991	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	YOLK	1633
1932561	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BUBBLE	183
1935347	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BOUQUET	157
1938065	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	STOVE	1388
1940685	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	CLOTHES	327
1943387	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	FOOT	590
1946054	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	ANKLE	24
1948574	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	SHOULDER	1294
1951025	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	ORCHID	982
1953743	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	HOOK	715
1956347	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	NIGHTGOWN	953
1958999	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	OUTFIT	988
1961751	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BUREAU	199
1964537	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	CLOCK	325
1967038	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	FLIPPER	580
1969525	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	NOMAD	955
1972276	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	DRESSER	496
1974995	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	LADDER	793
1977533	DISTRACTOR	n/a	LTP122	ltpFR2	4	9	n/a	n/a
2002499	REC_START	n/a	LTP122	ltpFR2	4	9	n/a	n/a
2006571	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	YACHT	1629
2007702	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	COWBOY	395
2014281	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	ARM	38
2014835	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	SHOULDER	1294
2016223	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	FOOT	590
2017376	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	ANKLE	24
2020363	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BABY	64
2021078	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	SKILLET	1317
2022210	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	YOLK	1633
2025846	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	STOVE	1388
2030194	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BUREAU	199
2030776	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	DRESSER	496
2031607	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	CLOCK	325
2032478	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	OUTFIT	988
2033050	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	LADDER	793
2034215	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	CLOTHES	327
2036893	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BUBBLE	183
2037746	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	BOUQUET	157
2040341	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	ORCHID	982
2043758	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	HOOK	715
2044319	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	NIGHTGOWN	953
2046150	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	FLIPPER	580
2047643	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	9	TART	1436
2092951	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	HOUND	724
2095622	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	COLLEGE	346
2098440	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	CREVICE	405
2101109	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SEAL	1262
2103544	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	DIVER	476
2105988	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	STALLION	1369
2108530	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	HUSBAND	728
2111066	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	AIRPLANE	12
2113718	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	MAILMAN	858
2116247	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	GUITAR	670
2118722	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SURVEY	1414
2121290	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	HIKER	708
2123859	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	VALLEY	1545
2126412	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	POLICE	1098
2129230	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SLIDE	1326
2132008	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SWAMP	1416
2134529	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SPONGE	1355
2137152	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	CONCERT	360
2139816	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	GLASS	639
2142523	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	STOMACH	1384
2145087	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	VAGRANT	1544
2147889	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	GHETTO	633
2150662	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SNACK	1331
2153111	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	JELLY	755
2155521	DISTRACTOR	n/a	LTP122	ltpFR2	4	10	n/a	n/a
2180553	REC_START	n/a	LTP122	ltpFR2	4	10	n/a	n/a
2183900	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	HOUND	724
2186590	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	COLLEGE	346
2188200	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	CREVICE	405
2190385	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SEAL	1262
2192054	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	DIVER	476
2196543	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	AIRPLANE	12
2199465	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	MAILMAN	858
2201744	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	GUITAR	670
2203696	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	HIKER	708
2204908	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SURVEY	1414
2207265	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	POLICE	1098
2208796	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SLIDE	1326
2210666	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SWAMP	1416
2213893	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SPONGE	1355
2215883	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	CONCERT	360
2218690	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	GLASS	639
2219855	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	STOMACH	1384
2221618	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	VAGRANT	1544
2224530	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	GHETTO	633
2225850	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	SNACK	1331
2247490	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	10	VALLEY	1545
2270992	DISTRACTOR	n/a	LTP122	ltpFR2	4	11	n/a	n/a
2296146	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	LAPEL	800
2298625	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	KNIFE	785
2301195	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SEAGULL	1261
2303846	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	VIRUS	1572
2306315	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	HEADBAND	696
2308873	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SUNSET	1408
2311636	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SUNRISE	1407
2314322	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SCISSORS	1250
2317038	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SHIRT	1287
2319726	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SCALLOP	1242
2322418	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	GARBAGE	622
2324861	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	MISSILE	900
2327398	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	OFFICE	972
2330133	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	MARKET	871
2332569	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	CREATURE	403
2335221	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	OX	994
2337789	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	BLADE	134
2340225	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	BRACES	164
2342685	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	DANDRUFF	439
2345188	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	CLAM	315
2347690	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SPIDER	1351
2350207	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	MUMMY	932
2352843	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	BISON	131
2355279	WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	ZEBRA	1635
2357700	DISTRACTOR	n/a	LTP122	ltpFR2	4	11	n/a	n/a
2382707	REC_START	n/a	LTP122	ltpFR2	4	11	n/a	n/a
2388679	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	OFFICE	972
2389424	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	MARKET	871
2390178	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	LAPEL	800
2391652	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	KNIFE	785
2393140	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SHIRT	1287
2394060	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SCISSORS	1250
2394882	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SCALLOP	1242
2395948	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	OYSTER	995
2396779	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SPIDER	1351
2398937	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SUNSET	1408
2400178	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SUNRISE	1407
2402128	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	MISSILE	900
2409384	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	CREATURE	403
2410287	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	OX	994
2411236	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	BLADE	134
2412427	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	BRACES	164
2413653	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	DANDRUFF	439
2415268	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	BISON	131
2417443	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	MUMMY	932
2418335	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	ZEBRA	1635
2423186	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	VIRUS	1572
2424061	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP122	ltpFR2	4	11	SEAGULL	1261
